Cell_ID,Latitude,Longitude,Dominant_NUTS2,Dominant_NUTS0,Nuts0_ID,Nuts2_ID,IdClimateRoger,ClimateDescription,IdClimateAggregated,AggregatedClimateDescription
13590,56.75,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13591,56.75,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13592,56.75,22.75,LV00,LV,19,173,6,Boreal,6,Boreal
13593,56.75,22.917,LV00,LV,19,173,6,Boreal,6,Boreal
13594,56.75,23.083,LV00,LV,19,173,6,Boreal,6,Boreal
13595,56.75,23.25,LV00,LV,19,173,6,Boreal,6,Boreal
13596,56.75,23.417,LV00,LV,19,173,6,Boreal,6,Boreal
13597,56.75,23.583,LV00,LV,19,173,6,Boreal,6,Boreal
13598,56.75,23.75,LV00,LV,19,173,6,Boreal,6,Boreal
13599,56.75,23.917,LV00,LV,19,173,6,Boreal,6,Boreal
13600,56.75,24.083,LV00,LV,19,173,6,Boreal,6,Boreal
13601,56.75,24.25,LV00,LV,19,173,6,Boreal,6,Boreal
13602,56.75,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13603,56.75,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13604,56.75,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13605,56.75,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13606,56.75,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13607,56.75,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13608,56.75,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13609,56.75,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13610,56.75,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13611,56.75,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13612,56.75,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13613,56.75,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13614,56.75,26.417,LV00,LV,19,173,6,Boreal,6,Boreal
13615,56.75,26.583,LV00,LV,19,173,6,Boreal,6,Boreal
13616,56.75,26.75,LV00,LV,19,173,6,Boreal,6,Boreal
13617,56.75,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13618,56.75,27.083,LV00,LV,19,173,6,Boreal,6,Boreal
13619,56.75,27.25,LV00,LV,19,173,6,Boreal,6,Boreal
13620,56.75,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13621,56.75,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13622,56.75,27.75,LV00,LV,19,173,6,Boreal,6,Boreal
13623,56.75,27.917,LV00,LV,19,173,6,Boreal,6,Boreal
13624,56.75,28.083,LV00,LV,19,173,6,Boreal,6,Boreal
13625,56.917,21.25,LV00,LV,19,173,6,Boreal,6,Boreal
13626,56.917,21.417,LV00,LV,19,173,6,Boreal,6,Boreal
13627,56.917,21.583,LV00,LV,19,173,6,Boreal,6,Boreal
13628,56.917,21.75,LV00,LV,19,173,6,Boreal,6,Boreal
13629,56.917,21.917,LV00,LV,19,173,6,Boreal,6,Boreal
13630,56.917,22.083,LV00,LV,19,173,6,Boreal,6,Boreal
13631,56.917,22.25,LV00,LV,19,173,6,Boreal,6,Boreal
13632,56.917,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13633,56.917,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13634,56.917,22.75,LV00,LV,19,173,6,Boreal,6,Boreal
13635,56.917,22.917,LV00,LV,19,173,6,Boreal,6,Boreal
13636,56.917,23.083,LV00,LV,19,173,6,Boreal,6,Boreal
13637,56.917,23.25,LV00,LV,19,173,6,Boreal,6,Boreal
13638,56.917,23.417,LV00,LV,19,173,6,Boreal,6,Boreal
13639,56.917,23.583,LV00,LV,19,173,6,Boreal,6,Boreal
13640,56.917,23.75,LV00,LV,19,173,6,Boreal,6,Boreal
13641,56.917,23.917,LV00,LV,19,173,6,Boreal,6,Boreal
13642,56.917,24.083,LV00,LV,19,173,6,Boreal,6,Boreal
13643,56.917,24.25,LV00,LV,19,173,6,Boreal,6,Boreal
13644,56.917,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13645,56.917,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13646,56.917,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13647,56.917,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13648,56.917,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13649,56.917,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13650,56.917,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13651,56.917,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13652,56.917,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13653,56.917,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13654,56.917,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13655,56.917,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13656,56.917,26.417,LV00,LV,19,173,6,Boreal,6,Boreal
13657,56.917,26.583,LV00,LV,19,173,6,Boreal,6,Boreal
13658,56.917,26.75,LV00,LV,19,173,6,Boreal,6,Boreal
13659,56.917,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13660,56.917,27.083,LV00,LV,19,173,6,Boreal,6,Boreal
13661,56.917,27.25,LV00,LV,19,173,6,Boreal,6,Boreal
13662,56.917,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13663,56.917,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13664,56.917,27.75,LV00,LV,19,173,6,Boreal,6,Boreal
13665,56.917,27.917,LV00,LV,19,173,6,Boreal,6,Boreal
13666,57.083,21.417,LV00,LV,19,173,6,Boreal,6,Boreal
13667,57.083,21.583,LV00,LV,19,173,6,Boreal,6,Boreal
13668,57.083,21.75,LV00,LV,19,173,6,Boreal,6,Boreal
13669,57.083,21.917,LV00,LV,19,173,6,Boreal,6,Boreal
13670,57.083,22.083,LV00,LV,19,173,6,Boreal,6,Boreal
13671,57.083,22.25,LV00,LV,19,173,6,Boreal,6,Boreal
13672,57.083,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13673,57.083,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13674,57.083,22.75,LV00,LV,19,173,6,Boreal,6,Boreal
13675,57.083,22.917,LV00,LV,19,173,6,Boreal,6,Boreal
13676,57.083,23.083,LV00,LV,19,173,6,Boreal,6,Boreal
13677,57.083,23.25,LV00,LV,19,173,6,Boreal,6,Boreal
13678,57.083,23.417,LV00,LV,19,173,6,Boreal,6,Boreal
13679,57.083,24.083,LV00,LV,19,173,6,Boreal,6,Boreal
13680,57.083,24.25,LV00,LV,19,173,6,Boreal,6,Boreal
13681,57.083,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13682,57.083,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13683,57.083,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13684,57.083,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13685,57.083,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13686,57.083,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13687,57.083,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13688,57.083,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13689,57.083,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13690,57.083,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13691,57.083,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13692,57.083,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13693,57.083,26.417,LV00,LV,19,173,6,Boreal,6,Boreal
13694,57.083,26.583,LV00,LV,19,173,6,Boreal,6,Boreal
13695,57.083,26.75,LV00,LV,19,173,6,Boreal,6,Boreal
13696,57.083,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13697,57.083,27.083,LV00,LV,19,173,6,Boreal,6,Boreal
13698,57.083,27.25,LV00,LV,19,173,6,Boreal,6,Boreal
13699,57.083,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13700,57.083,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13701,57.083,27.75,LV00,LV,19,173,6,Boreal,6,Boreal
13702,57.25,21.417,LV00,LV,19,173,6,Boreal,6,Boreal
13703,57.25,21.583,LV00,LV,19,173,6,Boreal,6,Boreal
13704,57.25,21.75,LV00,LV,19,173,6,Boreal,6,Boreal
13705,57.25,21.917,LV00,LV,19,173,6,Boreal,6,Boreal
13706,57.25,22.083,LV00,LV,19,173,6,Boreal,6,Boreal
13707,57.25,22.25,LV00,LV,19,173,6,Boreal,6,Boreal
13708,57.25,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13709,57.25,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13710,57.25,22.75,LV00,LV,19,173,6,Boreal,6,Boreal
13711,57.25,22.917,LV00,LV,19,173,6,Boreal,6,Boreal
13712,57.25,23.083,LV00,LV,19,173,6,Boreal,6,Boreal
13713,57.25,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13714,57.25,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13715,57.25,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13716,57.25,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13717,57.25,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13718,57.25,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13719,57.25,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13720,57.25,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13721,57.25,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13722,57.25,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13723,57.25,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13724,57.25,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13725,57.25,26.417,LV00,LV,19,173,6,Boreal,6,Boreal
13726,57.25,26.583,LV00,LV,19,173,6,Boreal,6,Boreal
13727,57.25,26.75,LV00,LV,19,173,6,Boreal,6,Boreal
13728,57.25,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13729,57.25,27.083,LV00,LV,19,173,6,Boreal,6,Boreal
13730,57.25,27.25,LV00,LV,19,173,6,Boreal,6,Boreal
13731,57.25,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13732,57.25,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13733,57.25,27.75,LV00,LV,19,173,6,Boreal,6,Boreal
13734,57.25,27.917,LV00,LV,19,173,6,Boreal,6,Boreal
13735,57.417,21.583,LV00,LV,19,173,6,Boreal,6,Boreal
13736,57.417,21.75,LV00,LV,19,173,6,Boreal,6,Boreal
13737,57.417,21.917,LV00,LV,19,173,6,Boreal,6,Boreal
13738,57.417,22.083,LV00,LV,19,173,6,Boreal,6,Boreal
13739,57.417,22.25,LV00,LV,19,173,6,Boreal,6,Boreal
13740,57.417,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13741,57.417,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13742,57.417,22.75,LV00,LV,19,173,6,Boreal,6,Boreal
13743,57.417,22.917,LV00,LV,19,173,6,Boreal,6,Boreal
13744,57.417,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13745,57.417,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13746,57.417,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13747,57.417,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13748,57.417,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13749,57.417,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13750,57.417,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13751,57.417,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13752,57.417,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13753,57.417,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13754,57.417,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13755,57.417,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13756,57.417,26.417,LV00,LV,19,173,6,Boreal,6,Boreal
13757,57.417,26.583,LV00,LV,19,173,6,Boreal,6,Boreal
13758,57.417,26.75,LV00,LV,19,173,6,Boreal,6,Boreal
13759,57.417,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13760,57.417,27.083,LV00,LV,19,173,6,Boreal,6,Boreal
13761,57.417,27.25,LV00,LV,19,173,6,Boreal,6,Boreal
13762,57.417,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13763,57.417,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13764,57.417,27.75,LV00,LV,19,173,6,Boreal,6,Boreal
13765,57.583,21.75,LV00,LV,19,173,6,Boreal,6,Boreal
13766,57.583,21.917,LV00,LV,19,173,6,Boreal,6,Boreal
13767,57.583,22.083,LV00,LV,19,173,6,Boreal,6,Boreal
13768,57.583,22.25,LV00,LV,19,173,6,Boreal,6,Boreal
13769,57.583,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13770,57.583,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13771,57.583,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13772,57.583,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13773,57.583,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13774,57.583,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13775,57.583,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13776,57.583,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13777,57.583,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13778,57.583,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13779,57.583,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13780,57.583,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13781,57.583,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13782,57.583,26.25,LV00,LV,19,173,6,Boreal,6,Boreal
13783,57.583,26.917,LV00,LV,19,173,6,Boreal,6,Boreal
13784,57.583,27.417,LV00,LV,19,173,6,Boreal,6,Boreal
13785,57.583,27.583,LV00,LV,19,173,6,Boreal,6,Boreal
13786,57.75,22.417,LV00,LV,19,173,6,Boreal,6,Boreal
13787,57.75,22.583,LV00,LV,19,173,6,Boreal,6,Boreal
13788,57.75,24.417,LV00,LV,19,173,6,Boreal,6,Boreal
13789,57.75,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13790,57.75,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13791,57.75,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13792,57.75,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13793,57.75,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13794,57.75,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13795,57.75,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13796,57.75,25.75,LV00,LV,19,173,6,Boreal,6,Boreal
13797,57.75,25.917,LV00,LV,19,173,6,Boreal,6,Boreal
13798,57.75,26.083,LV00,LV,19,173,6,Boreal,6,Boreal
13799,57.917,24.583,LV00,LV,19,173,6,Boreal,6,Boreal
13800,57.917,24.75,LV00,LV,19,173,6,Boreal,6,Boreal
13801,57.917,24.917,LV00,LV,19,173,6,Boreal,6,Boreal
13802,57.917,25.083,LV00,LV,19,173,6,Boreal,6,Boreal
13803,57.917,25.25,LV00,LV,19,173,6,Boreal,6,Boreal
13804,57.917,25.417,LV00,LV,19,173,6,Boreal,6,Boreal
13805,57.917,25.583,LV00,LV,19,173,6,Boreal,6,Boreal
13806,52.917,7.083,NL11,NL,20,174,4,Atlantic,4,Atlantic
13807,53.083,6.917,NL11,NL,20,174,4,Atlantic,4,Atlantic
13808,53.083,7.083,NL11,NL,20,174,4,Atlantic,4,Atlantic
13809,53.25,6.25,NL11,NL,20,174,4,Atlantic,4,Atlantic
13810,53.25,6.417,NL11,NL,20,174,4,Atlantic,4,Atlantic
13811,53.25,6.583,NL11,NL,20,174,4,Atlantic,4,Atlantic
13812,53.25,6.75,NL11,NL,20,174,4,Atlantic,4,Atlantic
13813,53.25,6.917,NL11,NL,20,174,4,Atlantic,4,Atlantic
13814,53.25,7.083,NL11,NL,20,174,4,Atlantic,4,Atlantic
13815,53.417,6.25,NL11,NL,20,174,4,Atlantic,4,Atlantic
13816,53.417,6.417,NL11,NL,20,174,4,Atlantic,4,Atlantic
13817,53.417,6.583,NL11,NL,20,174,4,Atlantic,4,Atlantic
13818,53.417,6.75,NL11,NL,20,174,4,Atlantic,4,Atlantic
13819,53.417,6.917,NL11,NL,20,174,4,Atlantic,4,Atlantic
13820,52.917,5.417,NL12,NL,20,175,4,Atlantic,4,Atlantic
13821,52.917,5.583,NL12,NL,20,175,4,Atlantic,4,Atlantic
13822,52.917,5.75,NL12,NL,20,175,4,Atlantic,4,Atlantic
13823,52.917,5.917,NL12,NL,20,175,4,Atlantic,4,Atlantic
13824,52.917,6.083,NL12,NL,20,175,4,Atlantic,4,Atlantic
13825,52.917,6.25,NL12,NL,20,175,4,Atlantic,4,Atlantic
13826,53.083,5.417,NL12,NL,20,175,4,Atlantic,4,Atlantic
13827,53.083,5.583,NL12,NL,20,175,4,Atlantic,4,Atlantic
13828,53.083,5.75,NL12,NL,20,175,4,Atlantic,4,Atlantic
13829,53.083,5.917,NL12,NL,20,175,4,Atlantic,4,Atlantic
13830,53.083,6.083,NL12,NL,20,175,4,Atlantic,4,Atlantic
13831,53.083,6.25,NL12,NL,20,175,4,Atlantic,4,Atlantic
13832,53.25,5.583,NL12,NL,20,175,4,Atlantic,4,Atlantic
13833,53.25,5.75,NL12,NL,20,175,4,Atlantic,4,Atlantic
13834,53.25,5.917,NL12,NL,20,175,4,Atlantic,4,Atlantic
13835,53.25,6.083,NL12,NL,20,175,4,Atlantic,4,Atlantic
13836,53.417,5.917,NL12,NL,20,175,4,Atlantic,4,Atlantic
13837,53.417,6.083,NL12,NL,20,175,4,Atlantic,4,Atlantic
13838,52.75,6.25,NL13,NL,20,176,4,Atlantic,4,Atlantic
13839,52.75,6.417,NL13,NL,20,176,4,Atlantic,4,Atlantic
13840,52.75,6.583,NL13,NL,20,176,4,Atlantic,4,Atlantic
13841,52.75,6.75,NL13,NL,20,176,4,Atlantic,4,Atlantic
13842,52.75,6.917,NL13,NL,20,176,4,Atlantic,4,Atlantic
13843,52.917,6.417,NL13,NL,20,176,4,Atlantic,4,Atlantic
13844,52.917,6.583,NL13,NL,20,176,4,Atlantic,4,Atlantic
13845,52.917,6.75,NL13,NL,20,176,4,Atlantic,4,Atlantic
13846,52.917,6.917,NL13,NL,20,176,4,Atlantic,4,Atlantic
13847,53.083,6.417,NL13,NL,20,176,4,Atlantic,4,Atlantic
13848,53.083,6.583,NL13,NL,20,176,4,Atlantic,4,Atlantic
13849,53.083,6.75,NL13,NL,20,176,4,Atlantic,4,Atlantic
13850,52.25,6.25,NL21,NL,20,177,4,Atlantic,4,Atlantic
13851,52.25,6.417,NL21,NL,20,177,4,Atlantic,4,Atlantic
13852,52.25,6.583,NL21,NL,20,177,4,Atlantic,4,Atlantic
13853,52.25,6.75,NL21,NL,20,177,4,Atlantic,4,Atlantic
13854,52.25,6.917,NL21,NL,20,177,4,Atlantic,4,Atlantic
13855,52.417,6.25,NL21,NL,20,177,4,Atlantic,4,Atlantic
13856,52.417,6.417,NL21,NL,20,177,4,Atlantic,4,Atlantic
13857,52.417,6.583,NL21,NL,20,177,4,Atlantic,4,Atlantic
13858,52.417,6.75,NL21,NL,20,177,4,Atlantic,4,Atlantic
13859,52.417,6.917,NL21,NL,20,177,4,Atlantic,4,Atlantic
13860,52.583,5.917,NL21,NL,20,177,4,Atlantic,4,Atlantic
13861,52.583,6.083,NL21,NL,20,177,4,Atlantic,4,Atlantic
13862,52.583,6.25,NL21,NL,20,177,4,Atlantic,4,Atlantic
13863,52.583,6.417,NL21,NL,20,177,4,Atlantic,4,Atlantic
13864,52.583,6.583,NL21,NL,20,177,4,Atlantic,4,Atlantic
13865,52.75,5.917,NL21,NL,20,177,4,Atlantic,4,Atlantic
13866,52.75,6.083,NL21,NL,20,177,4,Atlantic,4,Atlantic
13867,51.75,5.25,NL22,NL,20,178,4,Atlantic,4,Atlantic
13868,51.75,5.917,NL22,NL,20,178,4,Atlantic,4,Atlantic
13869,51.917,5.25,NL22,NL,20,178,4,Atlantic,4,Atlantic
13870,51.917,5.417,NL22,NL,20,178,4,Atlantic,4,Atlantic
13871,51.917,5.583,NL22,NL,20,178,4,Atlantic,4,Atlantic
13872,51.917,5.75,NL22,NL,20,178,4,Atlantic,4,Atlantic
13873,51.917,5.917,NL22,NL,20,178,4,Atlantic,4,Atlantic
13874,51.917,6.083,NL22,NL,20,178,4,Atlantic,4,Atlantic
13875,51.917,6.25,NL22,NL,20,178,4,Atlantic,4,Atlantic
13876,51.917,6.417,NL22,NL,20,178,4,Atlantic,4,Atlantic
13877,51.917,6.583,NL22,NL,20,178,4,Atlantic,4,Atlantic
13878,52.083,5.583,NL22,NL,20,178,4,Atlantic,4,Atlantic
13879,52.083,5.75,NL22,NL,20,178,4,Atlantic,4,Atlantic
13880,52.083,5.917,NL22,NL,20,178,4,Atlantic,4,Atlantic
13881,52.083,6.083,NL22,NL,20,178,4,Atlantic,4,Atlantic
13882,52.083,6.25,NL22,NL,20,178,4,Atlantic,4,Atlantic
13883,52.083,6.417,NL22,NL,20,178,4,Atlantic,4,Atlantic
13884,52.083,6.583,NL22,NL,20,178,4,Atlantic,4,Atlantic
13885,52.25,5.583,NL22,NL,20,178,4,Atlantic,4,Atlantic
13886,52.25,5.75,NL22,NL,20,178,4,Atlantic,4,Atlantic
13887,52.25,5.917,NL22,NL,20,178,4,Atlantic,4,Atlantic
13888,52.25,6.083,NL22,NL,20,178,4,Atlantic,4,Atlantic
13889,52.417,5.917,NL22,NL,20,178,4,Atlantic,4,Atlantic
13890,52.417,6.083,NL22,NL,20,178,4,Atlantic,4,Atlantic
13891,52.25,5.417,NL23,NL,20,179,4,Atlantic,4,Atlantic
13892,52.417,5.25,NL23,NL,20,179,4,Atlantic,4,Atlantic
13893,52.417,5.417,NL23,NL,20,179,4,Atlantic,4,Atlantic
13894,52.417,5.583,NL23,NL,20,179,4,Atlantic,4,Atlantic
13895,52.417,5.75,NL23,NL,20,179,4,Atlantic,4,Atlantic
13896,52.583,5.583,NL23,NL,20,179,4,Atlantic,4,Atlantic
13897,52.583,5.75,NL23,NL,20,179,4,Atlantic,4,Atlantic
13898,52.75,5.583,NL23,NL,20,179,4,Atlantic,4,Atlantic
13899,52.75,5.75,NL23,NL,20,179,4,Atlantic,4,Atlantic
13900,52.083,4.917,NL31,NL,20,180,4,Atlantic,4,Atlantic
13901,52.083,5.083,NL31,NL,20,180,4,Atlantic,4,Atlantic
13902,52.083,5.25,NL31,NL,20,180,4,Atlantic,4,Atlantic
13903,52.083,5.417,NL31,NL,20,180,4,Atlantic,4,Atlantic
13904,52.25,4.917,NL31,NL,20,180,4,Atlantic,4,Atlantic
13905,52.25,5.25,NL31,NL,20,180,4,Atlantic,4,Atlantic
13906,52.25,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13907,52.25,5.083,NL32,NL,20,181,4,Atlantic,4,Atlantic
13908,52.417,4.583,NL32,NL,20,181,4,Atlantic,4,Atlantic
13909,52.417,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13910,52.417,4.917,NL32,NL,20,181,4,Atlantic,4,Atlantic
13911,52.417,5.083,NL32,NL,20,181,4,Atlantic,4,Atlantic
13912,52.583,4.583,NL32,NL,20,181,4,Atlantic,4,Atlantic
13913,52.583,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13914,52.583,4.917,NL32,NL,20,181,4,Atlantic,4,Atlantic
13915,52.583,5.083,NL32,NL,20,181,4,Atlantic,4,Atlantic
13916,52.75,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13917,52.75,4.917,NL32,NL,20,181,4,Atlantic,4,Atlantic
13918,52.75,5.083,NL32,NL,20,181,4,Atlantic,4,Atlantic
13919,52.75,5.25,NL32,NL,20,181,4,Atlantic,4,Atlantic
13920,52.917,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13921,52.917,4.917,NL32,NL,20,181,4,Atlantic,4,Atlantic
13922,52.917,5.083,NL32,NL,20,181,4,Atlantic,4,Atlantic
13923,53.083,4.75,NL32,NL,20,181,4,Atlantic,4,Atlantic
13924,53.083,4.917,NL32,NL,20,181,4,Atlantic,4,Atlantic
13925,51.75,4.083,NL33,NL,20,182,4,Atlantic,4,Atlantic
13926,51.75,4.25,NL33,NL,20,182,4,Atlantic,4,Atlantic
13927,51.75,4.417,NL33,NL,20,182,4,Atlantic,4,Atlantic
13928,51.75,4.583,NL33,NL,20,182,4,Atlantic,4,Atlantic
13929,51.917,4.083,NL33,NL,20,182,4,Atlantic,4,Atlantic
13930,51.917,4.25,NL33,NL,20,182,4,Atlantic,4,Atlantic
13931,51.917,4.417,NL33,NL,20,182,4,Atlantic,4,Atlantic
13932,51.917,4.583,NL33,NL,20,182,4,Atlantic,4,Atlantic
13933,51.917,4.75,NL33,NL,20,182,4,Atlantic,4,Atlantic
13934,51.917,4.917,NL33,NL,20,182,4,Atlantic,4,Atlantic
13935,51.917,5.083,NL33,NL,20,182,4,Atlantic,4,Atlantic
13936,52.083,4.25,NL33,NL,20,182,4,Atlantic,4,Atlantic
13937,52.083,4.417,NL33,NL,20,182,4,Atlantic,4,Atlantic
13938,52.083,4.583,NL33,NL,20,182,4,Atlantic,4,Atlantic
13939,52.083,4.75,NL33,NL,20,182,4,Atlantic,4,Atlantic
13940,52.25,4.417,NL33,NL,20,182,4,Atlantic,4,Atlantic
13941,52.25,4.583,NL33,NL,20,182,4,Atlantic,4,Atlantic
13942,51.25,3.417,NL34,NL,20,183,4,Atlantic,4,Atlantic
13943,51.25,3.917,NL34,NL,20,183,4,Atlantic,4,Atlantic
13944,51.417,3.417,NL34,NL,20,183,4,Atlantic,4,Atlantic
13945,51.417,3.583,NL34,NL,20,183,4,Atlantic,4,Atlantic
13946,51.417,3.75,NL34,NL,20,183,4,Atlantic,4,Atlantic
13947,51.417,3.917,NL34,NL,20,183,4,Atlantic,4,Atlantic
13948,51.417,4.083,NL34,NL,20,183,4,Atlantic,4,Atlantic
13949,51.417,4.25,NL34,NL,20,183,4,Atlantic,4,Atlantic
13950,51.583,3.583,NL34,NL,20,183,4,Atlantic,4,Atlantic
13951,51.583,3.75,NL34,NL,20,183,4,Atlantic,4,Atlantic
13952,51.583,3.917,NL34,NL,20,183,4,Atlantic,4,Atlantic
13953,51.583,4.083,NL34,NL,20,183,4,Atlantic,4,Atlantic
13954,51.75,3.75,NL34,NL,20,183,4,Atlantic,4,Atlantic
13955,51.75,3.917,NL34,NL,20,183,4,Atlantic,4,Atlantic
13956,51.25,5.583,NL41,NL,20,184,4,Atlantic,4,Atlantic
13957,51.417,5.083,NL41,NL,20,184,4,Atlantic,4,Atlantic
13958,51.417,5.25,NL41,NL,20,184,4,Atlantic,4,Atlantic
13959,51.417,5.417,NL41,NL,20,184,4,Atlantic,4,Atlantic
13960,51.417,5.583,NL41,NL,20,184,4,Atlantic,4,Atlantic
13961,51.417,5.75,NL41,NL,20,184,4,Atlantic,4,Atlantic
13962,51.583,4.25,NL41,NL,20,184,4,Atlantic,4,Atlantic
13963,51.583,4.417,NL41,NL,20,184,4,Atlantic,4,Atlantic
13964,51.583,4.583,NL41,NL,20,184,4,Atlantic,4,Atlantic
13965,51.583,4.75,NL41,NL,20,184,4,Atlantic,4,Atlantic
13966,51.583,4.917,NL41,NL,20,184,4,Atlantic,4,Atlantic
